id,username,created_at,lng,lat,text
1516461710588137475,roballbright,Tue Apr 19 17:00:20 +0000 2022,-0.20434,51.30308599999999,@tompa2417_alan @SkySports_Keith Loved reading this’ 👍👍👍
1516461710902808583,KyleMaleVocal,Tue Apr 19 17:00:21 +0000 2022,-2.264325,53.7942165,@houseofchaos18 Lololololololololololol... I just blink nicely at the Mrs when I want something... It does me no go… https://t.co/FRyQBpHrCG
1516461711326384131,SimonGBrooks,Tue Apr 19 17:00:21 +0000 2022,-3.927119,50.997507,"@ItsJustMeDottie Oh gosh, sorry to hear that and hope family are okay? Not surprised with very little sleep and oth… https://t.co/Hj5c3mrhff"
1516461712102375429,purplepenguin81,Tue Apr 19 17:00:21 +0000 2022,0.21058949999999999,51.560587,Made a friend https://t.co/A3HlNASL59
1516461714270736392,SieurdePonthieu,Tue Apr 19 17:00:21 +0000 2022,-0.39004099999999997,50.8313395,@StewartTaylor92 @Mike___MK @AyAyRon86 @DJNSussex Not to be tasted when sampling strong meat
1516461714430173184,FLOSC0WGIRL,Tue Apr 19 17:00:21 +0000 2022,-2.23348,53.4569525,smash https://t.co/cBU0bbfhPx
1516461715751378952,drewconcannon,Tue Apr 19 17:00:22 +0000 2022,-0.882951,52.238854,"@BBCPolitics ‘.. by way of mitigation..’ FFSJohnson, the serial liar shows no sign of changing even when caught..… https://t.co/O64VETvXWr"
1516461718444122121,jamesmcgill63,Tue Apr 19 17:00:22 +0000 2022,-4.200441,57.739454,@sophielouisecc @DavidPedder5 Whip removed immediately
1516461724366483458,Marta_Malinko,Tue Apr 19 17:00:24 +0000 2022,0.1862015,51.278716,@cryptokiddo7 Bionic Nature collection 🍄https://t.co/pZGI7WciLs https://t.co/9qxvM2rphO
1516461725494779910,hkneil,Tue Apr 19 17:00:24 +0000 2022,-1.13109291,51.24060402,"17:54 Temp. 15.2°C, Hum. 47%, Dewp. 3.5°C, Bar. 1015.2 hpa, Rain Today 0 mm, Wind 333° 4.0 km/h"
1516461726388174861,chrisbrooke1971,Tue Apr 19 17:00:24 +0000 2022,-4.0016169999999995,52.404436,"@geocon1713 There are so many connotations. It’s not something a vast percentage of people would ever consider, but… https://t.co/rJnkkPgoXm"
1516461728258797572,trevtheegg,Tue Apr 19 17:00:25 +0000 2022,-2.3312305,53.4559985,@sophiegrenham English do it (well the nice ones)
1516461732683816968,John_K_Nugent,Tue Apr 19 17:00:26 +0000 2022,-0.33706250000000004,51.595833,@lumpusme @piersmorgan Run with the hare and hunt with the hounds comes to mind
1516461734474752002,cararoooney,Tue Apr 19 17:00:26 +0000 2022,-2.955045,56.476952,the t-shirt is vegan and made from 100% organic cotton and is available for the next 21 days 💛 https://t.co/rlOegFh8Cw
1516461742477430789,QuirkySpiritual,Tue Apr 19 17:00:28 +0000 2022,-0.3329,52.036444,"Hi, if you chose Card 3 here's your card's meaning, hope it brings you some guidance? Luv Sally ❤️ x https://t.co/h7gYNNp0ZO"
1516461744947924993,FLOSC0WGIRL,Tue Apr 19 17:00:29 +0000 2022,-2.23348,53.4569525,holy christ my baby https://t.co/60taFgaKiE
1516461745426124804,heatherbetsy,Tue Apr 19 17:00:29 +0000 2022,-6.2476215,53.354902499999994,We haven't decided yet.
1516461747846139907,nakedfingers,Tue Apr 19 17:00:29 +0000 2022,-1.2334335,51.75428599999999,Underwear should have a year of manufacture stamped on them so you know when you bought them. A sort of best before for pants.
1516461751352627205,RevertedWolf,Tue Apr 19 17:00:30 +0000 2022,-2.147965,52.5801345,@Lana_Austin1 I just wish I had the technical skills to stick you face on Mrs. Deagle from this clip in #Gremlins. 😂 https://t.co/MXKuu71m1J
1516461754661982214,BenJamesPhotos,Tue Apr 19 17:00:31 +0000 2022,-0.191723,50.839574999999996,@chris_alpacas @bbcweather Thank you Chris x
1516461756180307980,DAVIDCCOHEN1,Tue Apr 19 17:00:31 +0000 2022,-0.148936,51.500092,@MrBarrymore Please come back to TV I'm fed up with Ant and Dec lol
1516461762798829585,Inspiredbyabjay,Tue Apr 19 17:00:33 +0000 2022,-0.22554249999999998,51.979155,@Clo_TheWantedx @TomParker Who actually created this?You or @urtinyson
1516461769996263432,Kimmlennon,Tue Apr 19 17:00:35 +0000 2022,0.286119,50.7820255,@warrenmorgan @Liam09094 @paulwaugh @Keir_Starmer @BorisJohnson Because he wants to move on. It's not a Criminal co… https://t.co/uW4KsVtcUV
1516461771640430600,migj209,Tue Apr 19 17:00:35 +0000 2022,0.5115780000000001,52.2204505,Today revisited lovely village pub in #Norfolk we've known for 10 years only to be availed by a boastful woman of h… https://t.co/DryNUX4svM
1516461771745370115,OisinOhAlmhain,Tue Apr 19 17:00:35 +0000 2022,-6.2476215,53.354902499999994,Today Hyundai Shetland Pony here considered themselves too important to queue behind about 30 cars. Cut in front of… https://t.co/KuWyiK8zcl
1516461772571619340,timmsy_ks,Tue Apr 19 17:00:35 +0000 2022,-2.096208,53.6011235,@juliabard @lewis_goodall Do you really need to ask that question?Because it was in the national interest to prot… https://t.co/tixSLZcNKi
1516461771028148224,OldHullCity,Tue Apr 19 17:00:35 +0000 2022,-0.390151,53.740535,#hcafc End of an Era Merch https://t.co/AqZ3HVrKdV
1516461776166129671,subwayarmy39,Tue Apr 19 17:00:36 +0000 2022,-2.450214,52.638180000000006,Another good session in the Gym with my Lad 💪🏻 #WeightTraining #Fitness https://t.co/1OB1tYXYp1
1516461777537708035,AlanaWheat,Tue Apr 19 17:00:36 +0000 2022,-2.2038685,52.526056499999996,Interested in seeing what we find in the #RiverChurnet? 🌊 Citizen Science River Sampling: https://t.co/YvNf03UOnX… https://t.co/KMEwHzHpXJ
1516461780511432709,Katharine_OD,Tue Apr 19 17:00:37 +0000 2022,-0.29742999999999997,51.514752,"Films watched over the Atlantic ✈️ Boiling Point • Spencer • Sound of Metal • Summer of Soul (or, when the revoluti… https://t.co/3EKmkQUC7Y"
1516461786396082181,AlunD90,Tue Apr 19 17:00:39 +0000 2022,-3.3124320000000003,51.593558,Might invest in some of these! https://t.co/lXJ30FNZeX
1516461790418329602,Trap12_,Tue Apr 19 17:00:39 +0000 2022,-1.7856895,51.5730085,I wanna do one of those blood test kits but I don’t wanna be giving companies my blood like that
1516461790493880321,TomDouglas95,Tue Apr 19 17:00:40 +0000 2022,-6.174398500000001,53.257283,If @IrishRail isn't sending these put to the successful applicants then what's the point @iresimpsonsfans
1516461792037269508,Hannanar,Tue Apr 19 17:00:40 +0000 2022,-0.57048,51.23709,hoes reunited 🥰-@noorperacha @catcattiecat @heatherhanalei @ Guildford https://t.co/8cXdrhKNpz
1516461792758751234,BenJamesPhotos,Tue Apr 19 17:00:40 +0000 2022,-0.191723,50.839574999999996,@ruths_gallery @bbcweather Thank you Ruth x
1516461795673792523,CecilieHolter,Tue Apr 19 17:00:41 +0000 2022,-0.17311500000000002,51.524835499999995,True! Not just in the Katyn forests! How grizzly that the ghosts of these soldiers are back in the same places comm… https://t.co/gkaQwZFbPv
1516461796479184901,ManikMane,Tue Apr 19 17:00:41 +0000 2022,-1.56549,53.801956000000004,Calvin Bassey has had an admirable improvement this season! He’ll be word class! A few players can do two positions… https://t.co/nHB9sfsA8W
1516461797167054855,jadesybaby,Tue Apr 19 17:00:41 +0000 2022,-2.5853900000000003,51.457876999999996,SCREAMING OH WE LOVE TO SEE IT https://t.co/W23Wxx22LD
1516461798827962368,eli3abethan,Tue Apr 19 17:00:41 +0000 2022,-3.0394275,53.362693,@EloquentParrot Boris!!! I might have misheard tbh
1516461798161010695,Lisa_MNicholls,Tue Apr 19 17:00:41 +0000 2022,-2.338573,52.097784,"The @malvernhills never disappoints, a lovely rambling walk this afternoon. 🥾♥️ https://t.co/HvwS0q7pxA"
1516461801361350658,tunny2311,Tue Apr 19 17:00:42 +0000 2022,-3.1817635,54.153403999999995,@jessphillips when does three speeding fines result in losing your licence. Facts matter
1516461801487183882,Goonerlover69,Tue Apr 19 17:00:42 +0000 2022,-0.09263300000000001,51.358931,@Felisha01194458 I'm afraid so🤷🏻‍♀️😘😘🤔
1516461801696862213,Tommycoops,Tue Apr 19 17:00:42 +0000 2022,-0.41313331,54.23904441,PBs and milestones hit today for me and @lukejones6 3 figure club achieved 100kg bench press 💪🏻💪🏻 @ Fashionable Fit… https://t.co/5IDSR9EcG6
1516461802552442885,JennieWakelin,Tue Apr 19 17:00:42 +0000 2022,-0.1911605,51.8466235,"Lastly &gt; overcome your perfectionism, you can harness your weakness and any threats, a great tool to help you is th… https://t.co/6N8Xpq7tal"
1516461806180773891,LancashireLad16,Tue Apr 19 17:00:43 +0000 2022,-2.653238,53.543454,@jessphillips doing an impression of Jacob Marley
1516461809431105539,SteveCornforth2,Tue Apr 19 17:00:44 +0000 2022,-3.0044560000000002,53.4698505,@Evpalmer @AlumUllah I resign!
1516461809682812939,Idoneyermum,Tue Apr 19 17:00:44 +0000 2022,-0.5488355,51.316522,“ what you doing? You cunt “
1516461816171438085,FLOSC0WGIRL,Tue Apr 19 17:00:46 +0000 2022,-2.23348,53.4569525,@bloodylhl thanks bff
1516461821489815552,sonofbelial,Tue Apr 19 17:00:47 +0000 2022,-6.815333,53.15480650000001,"@meganjrenee Sometimes, just SOMETIMES I am genuinely ashamed of my sex… I mean, lads, cop on"
1516461822160871428,eleanorlythe,Tue Apr 19 17:00:47 +0000 2022,-1.5685955,54.941545000000005,The feminine urge to take a picture of blossom whenever you see it 👀🌸 https://t.co/JKYl8MiS5z
1516461823591133188,theguildfordone,Tue Apr 19 17:00:47 +0000 2022,-3.0466740000000003,53.423567500000004,@ZafuDiamond @BlokeOnWheels Happy Birthday mate 🥳
1516461824434188302,stuart180hadley,Tue Apr 19 17:00:48 +0000 2022,-2.124442,52.493733500000005,@lukeh180 Great performance Luke . It's an amazing win &amp; well earned .👊🎯💪👏👏👏
1516461829198864388,GlynisGhb29,Tue Apr 19 17:00:49 +0000 2022,-2.8455145,53.685942,😂🤣🤣🤣🤣Spat me tea out 😂😂😂
1516461831413501963,ElstoneHelen,Tue Apr 19 17:00:49 +0000 2022,0.47478200000000004,51.395762500000004,Peer education while waiting for the centre to open #creativearts @Medway_Youth https://t.co/IEWs3ZB4LJ
1516461833632235525,71PA2,Tue Apr 19 17:00:50 +0000 2022,-2.075468,57.3665245,"@ShimanoMTB hi, looking for a replacement for a FD-M191-3, Available in the UK, thanks"
1516461835729440778,QPRLiam,Tue Apr 19 17:00:50 +0000 2022,-0.189289,51.4108755,@RacecourseScran needed.
1516461835314155520,Safetyconundrum,Tue Apr 19 17:00:50 +0000 2022,-2.2034000000000002,51.3244,Tonights bed https://t.co/6wSwwQijjp
1516461835817521157,Sharonfroche,Tue Apr 19 17:00:50 +0000 2022,-6.579388,52.4597335,"Spent the afternoon in my favourite place, which also happens to be #sunniesttowninlreland https://t.co/rGjMs9BGo4"
1516461836874530824,bishopstonwthr,Tue Apr 19 17:00:51 +0000 2022,-2.596979,51.478303,"17:57 BST: Temperature: 14.0°C, Wind: SW, 1 mph (ave), 5 mph (gust), Humidity: 56%, Rain (hourly) 0.0 mm, Pressure: 1002 hPa, falling slowly"
1516461837344194561,FLOSC0WGIRL,Tue Apr 19 17:00:51 +0000 2022,-2.23348,53.4569525,@stylesonvinyI smash x2
1516461837876928522,realJoeBoyd,Tue Apr 19 17:00:51 +0000 2022,-0.10918149999999999,51.5469265,@MerryMichaelW I respect that unfortunately.
1516461839567233027,GMSNostalgia,Tue Apr 19 17:00:51 +0000 2022,-1.4496120000000001,53.3831645,Some fantastic shirts still available from our latest drop 👇👇https://t.co/NtIRGEnYTA https://t.co/wE5hfPaSiq
1516461841593028611,Lyndacakebaker,Tue Apr 19 17:00:52 +0000 2022,-4.200441,57.739454,@sam_labadie @SuchIsLifeInSC Awesome news!!! https://t.co/HmjQdiHNnV
1516461844864675843,So_Scottish,Tue Apr 19 17:00:52 +0000 2022,-3.2030085,55.9431955,"@TheTravelCamel @JLipowski @RTWBarefoot @LindaPeters64 Edinburgh, Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿"
1516461846651416583,VFLCH3LSEA,Tue Apr 19 17:00:53 +0000 2022,-0.18919,51.5037865,Another top WM to welcome to the club is @QWIKSHOTTSKILLS 🔵 https://t.co/AOMjgsPQEN
1516461849243443203,ZoeMarcell_,Tue Apr 19 17:00:54 +0000 2022,-3.984748,55.8013465,Nae other team in Europe gets special treatment when it comes to their leagues so why dae we dae it
1516461851269292044,Walpolegirl,Tue Apr 19 17:00:54 +0000 2022,-0.320442,51.75244,@SoloTravelStory @TraverseEvents @superbude See you there!!
1516461858890338315,joffocakes,Tue Apr 19 17:00:56 +0000 2022,-4.2417514999999995,55.85830249999999,@ElderlyGoose I do love chicken and mushroom. Huge fan of cream of mushroom too. There aren't any foods I don't like tbh.
1516461865991348235,SamirParker,Tue Apr 19 17:00:58 +0000 2022,-0.148936,51.500092,@michelleamadorr you take a long time not to come
1516461872677105665,DaniiChristinaa,Tue Apr 19 17:00:59 +0000 2022,-0.0706035,51.464686,Will watch anything and everything with @ZacEfron in it.
1516461873369128962,TheStevenThomas,Tue Apr 19 17:00:59 +0000 2022,-1.5186514999999998,52.411913,Nothing behoves Johnson more than gallivanting around the globe while he relies on others to get him out of trouble… https://t.co/XtZiFexY9U
1516461875466280960,feistywomankent,Tue Apr 19 17:01:00 +0000 2022,1.0901355000000001,51.2767555,@MelanieMoore22 Here’s the clip of the applause for ABC Justin Welby sermon on Easter Sunday. Strangely @BBCNews di… https://t.co/5T9SshXdY0
1516461879593422851,HF_Cycling,Tue Apr 19 17:01:01 +0000 2022,-0.216108,51.498387,"This is a coalition call. Concerned citizens, organisations and bodies are all coming together to look at this. Joi… https://t.co/De7FQF427U"
1516461882168819714,SteveyAsp,Tue Apr 19 17:01:01 +0000 2022,-2.7164625,53.32798,"@TerwitTwoo I’m not sure that’s going to happen, they must know they’ll struggle to get another full-time contract… https://t.co/svqQDCIWls"
1516461883968176143,Domino1973L,Tue Apr 19 17:01:02 +0000 2022,-1.09926111,52.67528056,Left overs ☺️ Turkey curry 🍛#leftoversmyway @ Thurmaston https://t.co/CVzConFZR6
1516461884987297796,plantbasedscot,Tue Apr 19 17:01:02 +0000 2022,-2.23348,53.4569525,5/5 please
1516461886224670728,jessystardust,Tue Apr 19 17:01:02 +0000 2022,-1.4496120000000001,53.3831645,@pjparker16 @sapphicyazzy @Morgan_Theater @bbcdoctorwho You're entitled to your opinion but even as a very casual s… https://t.co/7rFjaun0Ob
1516461887151616001,chrisbrooke1971,Tue Apr 19 17:01:03 +0000 2022,-4.0016169999999995,52.404436,@geocon1713 Aren’t you the goody two shoes?  😂😂
1516461887558459396,Stratfordinter3,Tue Apr 19 17:01:03 +0000 2022,0.024995999999999997,51.5448215,I've found a song for you... Vivir Mi Vida by Marc Anthony 🔥 Listen now on #Deezer https://t.co/bddnmG8EvP
1516461887428476932,arjunransidvar,Tue Apr 19 17:01:03 +0000 2022,-2.23348,53.4569525,They are so beautiful 😭😭❤️can’t wait for there remarriage the way he stares at her his intense gaze it’s so beautif… https://t.co/zxNmBcTusS
1516461889152327682,p7ulg,Tue Apr 19 17:01:03 +0000 2022,-1.4407025,54.977920499999996,@PARLYapp @davidmorrisml I think this is good enough reasons to be worried.https://t.co/Qc7PX0To5X
1516461893292109832,paulg1977,Tue Apr 19 17:01:04 +0000 2022,-1.6364945,52.806216,"Big game tonight, a win would be massive, especially if MK drop points too! Come on you Reds 🔴⚪"
1516461898006515716,wavybrows,Tue Apr 19 17:01:05 +0000 2022,-4.086636,50.4927215,#Vanguard Anyone able to play this game at the moment (UK)? 10 mins in and 4 error messages! @ATVIAssist
1516461899763920896,MoElmi_,Tue Apr 19 17:01:06 +0000 2022,-2.915427,53.4198785,Congratulations to @CentralLpoolPCN on this brilliant achievement! Well deserved. Wishing you continued success!!… https://t.co/nEgcR52ySE
1516461899663163396,JulieAnnMulvey,Tue Apr 19 17:01:06 +0000 2022,-2.396734,53.100860499999996,"I don't think I have ever heard one person apologise so much, but clearly not meaning it. Sorry for getting caught,… https://t.co/btcDQT6R2X"
1516461901236080644,kevindel,Tue Apr 19 17:01:06 +0000 2022,-6.6630168,52.8023872,Drinking a Citra Pale Ale by @yellowbellybeer @ Rathgall Hill Fort — https://t.co/KLntCACJt3
1516461907506565125,Russ704,Tue Apr 19 17:01:07 +0000 2022,-3.8027854999999997,56.0119155,@Mossybhoy @bushontheradio Should try and find the slip road.
1516461909322739718,travis_bl,Tue Apr 19 17:01:08 +0000 2022,-0.6679045,53.865311500000004,@RichardJMurphy Nadine in the chair for our amusement
1516461911151362048,chrismsutcliffe,Tue Apr 19 17:01:08 +0000 2022,-0.115406,51.4603395,@JonnElledge He's the embodiment of Main Character Syndrome. Every post on r/ImTheMainCharacter should just be him
1516461911876984834,WALKABOUT0,Tue Apr 19 17:01:08 +0000 2022,0.7322575,51.343357,@PUNKLVUS 0x6094deaF4b93b744589DBF5089eA9079B158927FHere's me $eth
1516461912690765838,helenpgarlick,Tue Apr 19 17:01:09 +0000 2022,-0.7179519999999999,51.048297500000004,@LouisaWhitney Thank you so much! All a bit nerve wracking at the moment. Or is that excitement?
1516461919728713733,PeterFinchGolf,Tue Apr 19 17:01:10 +0000 2022,-2.23348,53.4569525,"@DutchOz Nope, that stuff will never wash"
1516461923465932806,GracieFox97,Tue Apr 19 17:01:11 +0000 2022,-3.927119,50.997507,@ESpurginHussey @RoryWilton Ha! She’s a very fun and excitable alligator. And I’m pleased she likes to lick or snif… https://t.co/tEM7VHNFrP
1516461923822415873,ellyb25,Tue Apr 19 17:01:11 +0000 2022,-5.8870735,54.521734,@Leontia2001 @cheek_tweetsv2 Spooks. Set in Vienna and California
1516461926427119623,adam72martin,Tue Apr 19 17:01:12 +0000 2022,-1.8906405,52.4939665,"@weaniejeanie53 No, but his Head Gerbil is Coked off it's Tits"
1516461928666775557,cpbyorkshire,Tue Apr 19 17:01:12 +0000 2022,-1.56549,53.801956000000004,Our Young Communists we’re out in Rothwell last weekend as part of our campaign to end food poverty in Leeds! If… https://t.co/nXQxIkgcGT
1516461929342156805,av9901,Tue Apr 19 17:01:13 +0000 2022,-1.2239520000000002,52.766709,Trying to think where to travel to next for my short 1 month trip ...my brain 🧠  keeps going to Portugal 🇵🇹  ... lo… https://t.co/sRxKxYseQS
1516461931124740102,jbenhamman,Tue Apr 19 17:01:13 +0000 2022,-0.29971000000000003,51.723563,@rfj1966 Yeah 👍
1516461932307529729,EddieMakesGames,Tue Apr 19 17:01:13 +0000 2022,-0.5488355,51.316522,@EmilyHM45 Yeah I'm not aware of a proper carvery nearby. This was something from M&amp;S. Agree RE: Cooking a roast for one is an effort.
1516461934337568768,psicorps2000,Tue Apr 19 17:01:14 +0000 2022,-1.7874955,52.447226,"@IainDale Yes every time she didn't like something, she called the person's tone into question or suggested their c… https://t.co/xkB1fIeWGo"
1516461933662253060,vamosultralopez,Tue Apr 19 17:01:14 +0000 2022,-2.147965,52.5801345,Steady run around the edge tonight with a couple amigos....another 350m of gain towards the week total 😀… https://t.co/G0RbEaEVXY
1516461938154291206,TallaghtComCo,Tue Apr 19 17:01:15 +0000 2022,-6.399521,53.2735025,@JohnLahart Thanks for the update. And thankfully Holly is ok. The response times and attitude to reports of unauth… https://t.co/IgqgnTP3q0
1516461940251451397,Gary_Ormond_Psy,Tue Apr 19 17:01:15 +0000 2022,-1.13936,53.517648,@Poxo01 @lkeels @davidmcgeoch9 @StarTrek He's blocked me too.
1516461945548853255,kt19weather,Tue Apr 19 17:01:16 +0000 2022,-0.251,51.365,"18:00 BST: temperature 15.6°C, humidity 59%, wind NNE 1.1 mph ave, 4.5 mph gust, rain 0.0 mm/hr, pressure 1015.0 hP… https://t.co/e81r7nizV8"
1516461947402784777,ourbeauchildren,Tue Apr 19 17:01:17 +0000 2022,-0.12731805,51.50711486,"Just posted a photo @ Cine Lumiere, Institut Francais, 17 Queensbury Place, London https://t.co/EW4tZpa2VW"
1516461952964378628,JamesStokesLX,Tue Apr 19 17:01:18 +0000 2022,-0.148936,51.500092,"Why would you call me out like this 😭😂 if I feel the need to look straight you're mate, otherwise you're darling or… https://t.co/MEQsH86tIh"
1516461952737947657,dozer_thorp,Tue Apr 19 17:01:18 +0000 2022,-0.815504,51.815670499999996,"Heads up,there's a naughty word in there! BTW, I know it's not just me but I can only speak to my own experience. https://t.co/eE4Wvseimt"
1516461956068225026,Hayle85szy,Tue Apr 19 17:01:19 +0000 2022,-2.1540125000000003,53.0193965,"Ok so instead of a smacked arse, who’s ready to be absolutely humiliated 😒😩😩 #LIVMUN"
1516461956101779465,DeamPeter,Tue Apr 19 17:01:19 +0000 2022,-0.5488355,51.316522,"Teachers have to speak to student audiences every day.  However, does the audience type and size make a difference… https://t.co/JJdoImYOqE"
1516461956756033536,brucesdogdays,Tue Apr 19 17:01:19 +0000 2022,-0.06016,51.44054,We're back after an egg-filled Easter weekend and are ready for our tunnel-tastic enrichment week at Bruce's! @ Bru… https://t.co/VavkG49WmP
1516461961051095048,shaun_jason,Tue Apr 19 17:01:20 +0000 2022,-4.46511,53.192004,@kellyjonez75 Ar jollies?
1516461962720333832,markNbrogs,Tue Apr 19 17:01:21 +0000 2022,-2.3267745,53.4001995,@warrenmcfc @SallySarah74 @StoniePDmcfc @joanne1894 @bigbencorrie @RikForshaw Anything like this ring piece waz… https://t.co/s8wAY94Gwp
1516461969099964432,Harvey81581949,Tue Apr 19 17:01:22 +0000 2022,-2.9547965,55.9694115,@EdinburghGirl5 Very nice
1516461969099956224,Magicman1980,Tue Apr 19 17:01:22 +0000 2022,-1.6453615,54.9920555,@HoloSlabs AMAZING
1516461971419369472,YAhkter,Tue Apr 19 17:01:23 +0000 2022,-1.56549,53.801956000000004,@sallybogg 👗 &amp; 👟 for the win
1516461970886643714,kieransopinion,Tue Apr 19 17:01:23 +0000 2022,-9.1065045,53.343312999999995,@katy_scarletta @ciaranbyrnetipp @Mark_J_Harper @SirGrahamBrady You Retweeted this 3 hours agoThis you? https://t.co/XANoT5pAPk
1516461972790906884,PJexArdrishaig,Tue Apr 19 17:01:23 +0000 2022,-3.2539455,54.985195,@davidmorrisml Bloody hell! Is this the most cretinous brown nosed arse licking pillock of the day? What a mealy mouthed moron! #PMQs
1516461973281640449,TherionWare,Tue Apr 19 17:01:23 +0000 2022,-0.1909515,51.9023015,"@AdamBienkov Are we talking 'tough love""?"
1516461980600745989,lolimac01,Tue Apr 19 17:01:25 +0000 2022,-0.4392865,53.751413,@bertie_lakeland I'm coming in for a cuddle Bertie.🤗❤️🐾
1516461981913563154,Marta_Malinko,Tue Apr 19 17:01:25 +0000 2022,0.1862015,51.278716,@Pawel_Luciuk Could be both - metal or nylon.
1516461985495494658,PeterFinchGolf,Tue Apr 19 17:01:26 +0000 2022,-2.6371045,50.712443,Smashing work from the team on the thumbnail and editing of this video 👏 @djbarwise @jacobbroady_ WATCH NOW👇… https://t.co/aXeMUb7t4Q
1516461989475856394,Gradyface1,Tue Apr 19 17:01:27 +0000 2022,-2.124442,52.493733500000005,@cymru_79 You just woke me up
1516461990910246918,LisaTho59303283,Tue Apr 19 17:01:27 +0000 2022,-4.200441,57.739454,"@thetakappa73 @bigbenn1e I would agree with you, can tell by the wee side sneer! She wouldn't last 2 mins in Scotland!"
1516461994299334660,MGB8man,Tue Apr 19 17:01:28 +0000 2022,-0.33394250000000003,53.765817,Completely paralysed as a Prime Minister.
1516461994785841157,RafLee84,Tue Apr 19 17:01:28 +0000 2022,-0.0350195,51.5148305,Settlers 3
1516461994622304256,Nffcfamily,Tue Apr 19 17:01:28 +0000 2022,-1.186364,53.1486735,Have they announced the open top parade yet https://t.co/ls0yrGqwAG
1516461994190249987,hughcarrhere,Tue Apr 19 17:01:28 +0000 2022,-6.174398500000001,53.257283,"In case you weren't sure, my glasses are unreal (and blue tinted so they glow under UV lights) https://t.co/Tyz1enfTgN"
1516461994869673985,_SteveAB,Tue Apr 19 17:01:28 +0000 2022,-0.7640635,52.033567000000005,New uniform matches my cup 🤣🤣 https://t.co/4iEIuMu0oa
1516461997969264642,bobandmickeykid,Tue Apr 19 17:01:29 +0000 2022,0.936804,51.089141,Good for him. Now who else will have integrity morals &amp; decency? Where’s all the Christian Tories?
1516461998518767618,davidcommon1,Tue Apr 19 17:01:29 +0000 2022,-1.423629,54.881608,@onlinexbradio @onlineradiobox Elaine m rennie and dave the rave no1raver northeast legend rave heaven I am a raver… https://t.co/QnllhTBhcV
1516461999043059714,cathymac59,Tue Apr 19 17:01:29 +0000 2022,-2.764813,53.4140275,@MrsFantoosh My orbiting tactic is writing recipes on the back of envelopes.  Much to the horrified amusement of an accountant...🙄
1516461999974141964,dare_richard,Tue Apr 19 17:01:29 +0000 2022,0.026298999999999996,51.39432,"@aliyusaf Look at their little furry, cancelling faces 😍"
1516462002398539780,WolfieLoneSome,Tue Apr 19 17:01:30 +0000 2022,-4.200441,57.739454,"@magnusllewellin Certainly Scotland is not in a Democracy with still in the Union, as Adult we are denied the right… https://t.co/1UUVludjVT"
1516462002897670158,richiejsmith83,Tue Apr 19 17:01:30 +0000 2022,-4.4251495,55.910872999999995,@BorisJohnson leading the world? Laughable. Respected by @POTUS … a man who needs a bunny rabbit to direct him?! 🤡… https://t.co/lOn7g21VVZ
1516462003761598468,rpxadair,Tue Apr 19 17:01:30 +0000 2022,-3.5794664999999997,54.542426500000005,"I'll tell you, honestly, I will love it if the Tories lose all of their Cumbrian seats… Love it!… https://t.co/H8bgId2DcL"
